series_name,country_name,category,income_group_numeric,value,year,lag3,lag5,rolling3,rolling5,growth_rate
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2017,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2018,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2019,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2020,0.0,0.0,0.0,0.0,0.0
External health expenditure channeled through government (% of external health expenditure),South Africa,Healthcare Expenditure,2,0.0,2021,0.0,0.0,0.0,0.0,0.0
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.324,2002,2.4385294117647063,2.446866666666667,2.324,2.324,0.0
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.358,2003,2.4385294117647063,2.446866666666667,2.341,2.341,0.014629948364888179
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.436,2004,2.4385294117647063,2.446866666666667,2.372666666666667,2.372666666666667,0.0330788804071247
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.512,2005,2.324,2.446866666666667,2.4353333333333333,2.4074999999999998,0.031198686371100237
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.548,2006,2.358,2.446866666666667,2.498666666666667,2.4356,0.014331210191082855
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.545,2007,2.436,2.324,2.535,2.4798,-0.0011773940345369827
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.679,2008,2.512,2.358,2.590666666666667,2.5439999999999996,0.052652259332023554
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.501,2009,2.548,2.436,2.5749999999999997,2.557,-0.0664427025009332
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.445,2010,2.545,2.512,2.5416666666666665,2.5435999999999996,-0.02239104358256705
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.436,2011,2.679,2.548,2.4606666666666666,2.5211999999999994,-0.0036809815950920033
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.447,2012,2.501,2.545,2.4426666666666663,2.5016000000000003,0.004515599343185572
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.428,2013,2.445,2.679,2.437,2.4514,-0.007764609726195415
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.424,2014,2.436,2.501,2.433,2.436,-0.0016474464579900872
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.359,2015,2.447,2.445,2.4036666666666666,2.4188,-0.026815181518151765
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.261,2016,2.428,2.436,2.348,2.3838,-0.041543026706231445
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.334,2017,2.424,2.447,2.318,2.3611999999999997,0.03228659885006624
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.418,2018,2.359,2.428,2.337666666666667,2.3592000000000004,0.03598971722365052
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.475,2019,2.261,2.424,2.4090000000000003,2.3693999999999997,0.023573200992555776
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.401,2020,2.334,2.359,2.4313333333333333,2.3777999999999997,-0.02989898989898998
"Fertility rate, total (births per woman)",South Africa,Demographics & Socioeconomics,2,2.374,2021,2.418,2.261,2.4166666666666665,2.4004000000000003,-0.011245314452311361
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,211.35000000000002,2002,221.90396351214784,221.8658586471009,211.35000000000002,211.35000000000002,0.0
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,234.75,2003,221.90396351214784,221.8658586471009,223.05,223.05,0.11071682044002817
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,226.51674937982574,2004,221.90396351214784,221.8658586471009,224.20558312660856,224.20558312660856,-0.035072420107238544
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,227.83499999999998,2005,211.35000000000002,221.8658586471009,229.70058312660856,225.11293734495644,0.005819660681973593
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,221.3,2006,234.75,221.8658586471009,225.21724979327527,224.35034987596515,-0.028683038163583197
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,237.0119942425,2007,226.51674937982574,211.35000000000002,228.7156647475,229.48274872446513,0.07099861835743337
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,234.31868604249996,2008,227.83499999999998,234.75,230.87689342833332,229.39648593296516,-0.01136359452443736
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,231.2848183675,2009,221.3,226.51674937982574,234.20516621750002,230.3500997305,-0.012947613040343198
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,202.106732545,2010,237.0119942425,227.83499999999998,222.570078985,225.2044462395,-0.12615651138907646
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,212.6013216166874,2011,234.31868604249996,221.3,215.33095750972913,223.4647105628375,0.0519259746547569
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,208.5891432775,2012,231.2848183675,237.0119942425,207.7657324797291,217.78014036983745,-0.018871841005867362
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,237.37725,2013,202.106732545,234.31868604249996,219.52257163139578,218.39185316133748,0.13801344724927156
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,205.92856044500002,2014,212.6013216166874,231.2848183675,217.29831790749998,213.3206015768375,-0.13248400828217521
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,207.26762379000002,2015,208.5891432775,202.106732545,216.8578114116667,214.35277982583747,0.006502562549392632
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,229.75,2016,237.37725,212.6013216166874,214.31539474500002,217.78251550250002,0.10847027528418396
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,235.0,2017,205.92856044500002,208.5891432775,224.00587459666667,223.06468684700002,0.02285092491838947
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,209.37949999999998,2018,207.26762379000002,237.37725,224.70983333333334,217.46513684700002,-0.1090234042553192
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,159.00986380737052,2019,229.75,205.92856044500002,201.12978793579018,208.0813975194741,-0.2405662263623204
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,235.9845,2020,235.0,207.26762379000002,201.45795460245685,213.8247727614741,0.48408717767269427
"GNI per capita, Atlas method (current US$)",South Africa,Demographics & Socioeconomics,2,189.89374196854675,2021,209.37949999999998,229.75,194.96270192530574,205.85352115518344,-0.19531264990477448
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,3.02,2002,1.9264705868352938,1.9619999984133332,3.02,3.02,0.0
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,0.8999999762,2003,1.9264705868352938,1.9619999984133332,1.9599999881,1.9599999881,-0.7019867628476821
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,2.8,2004,1.9264705868352938,1.9619999984133332,2.2399999920666667,2.2399999920666667,2.111111193382718
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,2.8,2005,3.02,1.9619999984133332,2.1666666587333334,2.37999999405,0.0
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.92,2006,0.8999999762,1.9619999984133332,2.5066666666666664,2.28799999524,-0.3142857142857143
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,2.36,2007,2.8,3.02,2.36,2.1559999952399997,0.22916666666666674
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,2.35,2008,2.8,0.8999999762,2.21,2.446,-0.004237288135593098
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.84,2009,1.92,2.8,2.183333333333333,2.254,-0.21702127659574466
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,2.28,2010,2.36,2.8,2.1566666666666667,2.15,0.23913043478260843
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.79,2011,2.35,1.92,1.97,2.124,-0.21491228070175428
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.77,2012,1.84,2.36,1.9466666666666665,2.0060000000000002,-0.011173184357541888
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,0.49,2013,2.28,2.35,1.3499999999999999,1.634,-0.7231638418079096
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.73,2014,1.79,1.84,1.33,1.6119999999999997,2.5306122448979593
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.7,2015,1.77,2.28,1.3066666666666666,1.496,-0.017341040462427793
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.68,2016,0.49,1.79,1.7033333333333331,1.474,-0.0117647058823529
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.67,2017,1.73,1.77,1.6833333333333333,1.454,-0.005952380952380931
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.65,2018,1.7,0.49,1.6666666666666667,1.686,-0.0119760479041916
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.63,2019,1.68,1.73,1.6500000000000001,1.666,-0.012121212121212088
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.62,2020,1.67,1.7,1.6333333333333335,1.65,-0.006134969325153228
"Hospital beds (per 1,000 people)",South Africa,Healthcare Resources,2,1.6,2021,1.65,1.68,1.6166666666666665,1.634,-0.012345679012345734
Human capital index (HCI) (scale 0-1),South Africa,Demographics & Socioeconomics,2,5.752,2002,4.040463980296079,4.523955888525646,5.752,5.752,0.0
Human capital index (HCI) (scale 0-1),South Africa,Demographics & Socioeconomics,2,5.674,2003,4.040463980296079,4.523955888525646,5.713,5.713,-0.01356050069541015
Human capital index (HCI) (scale 0-1),South Africa,Demographics & Socioeconomics,2,5.573,2004,4.040463980296079,4.523955888525646,5.666333333333334,5.666333333333334,-0.017800493479027124
